id,name,description,maintain_stock,quantity,condition,warranty,created_at,updated_at,sort_order,disabled,reorder_at,taxable,upc_code,pdf,discount_percent,warranty_template_id,qb_item_id,vendor_id,desired_stock_level,notes,tax_rate_id,physical_location,xero_item_id,serialized,long_description,woo_description,woo_long_description,canonical_product_id,one_time_use,upsell_products,upsell_categories,is_shipping_product,nonbillable_time,delete,price_retail,price_cost,price_wholesale,category_path,vendor,JB Hi-Fi-SKU,Ubiquiti Warehouse-SKU,Asus-SKU,Leader Systems-SKU,Ebay-SKU,PC Case Gear-SKU,Edsys-SKU,MSY Balcatta-SKU,MSY Cannington-SKU,L&H Group-SKU,Ingram Micro-SKU,ACA Pacific-SKU,Bunnings-SKU,MM Electrical Merchandising-SKU,FairTel (Supplier)-SKU,PSA Parts-SKU,Sektor-SKU,Office Works-SKU,Synnex-SKU,serial_numbers
10365356,USB 2.0 Type-C to Micro B M/F Adapter,USB 2.0 Type-C to Micro B M/F Adapter,true,0,New,,2019-10-04 15:19:29 +0800,2022-11-15 14:18:54 +0800,,false,,true,9341756011942,"",,18086,3696949,,,"",37894,"",,false,,,,,false,[],[],,,"",9.95,5.5,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CB8W-GC-2000UEBC,,,,,,,,,,,,,,,,
10365357,USB 2.0 Cable 1m - Type A Male to B,USB 2.0 Cable 1m - Type A Male to B,true,0,New,,2019-10-04 15:19:29 +0800,2024-07-01 17:47:55 +0800,,false,,true,9320200602547,"",,18086,3696949,,,"",37894,"",,false,,,,,false,[],[],,,"",4.95,2.42,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CB8W-UC-2001AB,,,,,,,,,,,,,,,,
10365358,LCD Ultra-Slim Wall Mount,LCD Ultra-Slim Wall Mount Bracket Vesa 50/75/100/200mm up to 30Kg,true,0,New,,2019-10-04 15:19:29 +0800,2022-11-15 15:24:28 +0800,,false,,true,9341756007679,"",,18086,3696953,,,"",37894,UTE GXW - 15.10.21 -RK,,false,,,,,false,[],[],,,"",29.95,15.4,0.0,Hardware;Computer;Peripherals and Cables;Monitor,Leader Systems,,,,MABT-LCD-201L,,,,,,,,,,,,,,,,
10365359,Unifi 16 Port Switch POE,"Ubiquiti UniFi 16-port Managed Gigabit Switch - 8x PoE+ Ports, 8x Gigabit Ethernet Ports, with 2x SFP - 60W - Touch Display - Fanless - GEN2",true,0,New,,2019-10-04 15:19:29 +0800,2025-11-28 17:47:12 +0800,,false,,true,817882028639,"",,18086,4120636,,,"",37894,"",,true,,,,,false,[],[],,,"",899.0,588.5,584.0,Hardware;Networking;Switch,Leader Systems,,,,NHU-USW-16-POE,,,,,,,,,,,,,,,,""
10365360,512GB USB3,512GB USB3,true,0,New,,2019-10-04 15:19:30 +0800,2023-10-06 15:06:28 +0800,,false,,true,USSD-USBCUSBA-512G,"",,18086,3696957,,,"",37894,"",,false,,,,,false,[],[],,,"",99.95,91.3,0.0,Hardware;Computer;Peripherals and Cables;Storage,,,,,,,,,,,,,,,,,,,,,
10365364,"USB 3.0 4 Ports 5.25"" Front Panel","USB 3.0 4 Ports 5.25"" Front Panel",true,0,New,,2019-10-04 15:19:30 +0800,2022-11-15 15:09:16 +0800,,false,,true,9320301002857,"",,18086,3696949,,,"",37894,"",,false,,,,,false,[],[],,,"",20.0,9.9,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBAT-USB3PANEL4,,,,,,,,,,,,,,,,
10365365,VDSL Modem Router,VDSL Modem Router,true,0,New,,2019-10-04 15:19:30 +0800,2025-11-28 17:47:12 +0800,,false,,true,6935364089689,"",,18086,3415653,,,"",37894,E48 / F51,,true,,,,,false,[],[],,,"",189.0,123.2,0.0,"Hardware;Networking;Firewall, Router, Modem",,,,,NWTL-ARCHERVR300,,,,,,,,,,,,,,,,""
10365367,8 Gang Powerboard,8 Gang Powerboard,true,0,New,,2019-10-04 15:19:30 +0800,2022-11-15 09:37:06 +0800,,false,1,true,4710700959336,"",,18086,3415615,,2,,37894,,,true,,,,,false,[],[],,,"",60.0,28.6,0.0,"Hardware;Power, UPS",Leader Systems,,,,UPAE-Q8A3U,,,,,,,,,,,,,,,,""
10365368,Bluetooth NFC,TP-Link HA100 Bluetooth NFC Music Audio Receiver Transmitter up to 20 meters 3.5mm RCA,true,0,New,,2019-10-04 15:19:30 +0800,2023-06-22 16:14:45 +0800,,false,0,true,6935364091767,"",,18086,3696949,,1,"",37894,I76,,true,,,,,false,[],[],,,"",59.95,99.99,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,NWTL-HA100,,,,,,,,,,,,,,,,""
10365369,USB Type C to DisplayPort,USB Type C to DisplayPort,true,0,New,,2019-10-04 15:19:30 +0800,2022-11-15 15:09:37 +0800,,false,,true,9350784012135,"",,18086,3696949,,,"",37894,"",,false,,,,,false,[],[],,,"",49.95,25.0,0.0,Hardware;Computer;Peripherals and Cables;Cables,,,,,,,,,,,,,,,,,,,,,
10365370,USB-C 65W Laptop Power Adapter,USB Type-C 65W Laptop Power Adapter,true,0,New,,2019-10-04 15:19:31 +0800,2025-09-26 15:38:13 +0800,,false,1,true,092636348281,"",,18086,3938997,,3,"",37894,A06,,true,,,,,false,[],[],,,"",105.0,48.4,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,NAT-APA107AU,,,,,,,,,,,,,,,,""
10365371,QVO 860 2TB,Samsung 860 QVO 2TB SSD,true,0,New,,2019-10-04 15:19:31 +0800,2022-11-15 14:55:54 +0800,,false,,true,887276286532,"",,18086,3415435,,,"",37894,"",,true,,,,,false,[],[],,,"",500.0,341.0,0.0,Hardware;Computer;Internal Components;SSD ,Leader Systems,,,,HBS-860QVO-2TB,,,,,,,,,,,,,,,,""
10365372,USB Hub - 4 port,4 Port USB Hub,true,2,New,,2019-10-04 15:19:31 +0800,2025-01-08 10:26:22 +0800,,false,2,true,9350414002420,"",,18086,3415500,,5,"",37894,"",,true,,,,,false,[],[],,,"",29.95,15.4,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,HXSI-CH342,,,,,,,,,,,,,,,,"665065138634751,943251133514112"
10365373,MagSafe to MagSafe 2 Converter,MagSafe to MagSafe 2 Converter,true,0,New,,2019-10-04 15:19:31 +0800,2022-11-15 15:10:03 +0800,,false,,true,885909604203,"",,18086,3696949,,,"",37894,"",,false,,,,,false,[],[],,,"",30.0,15.0,0.0,Hardware;Computer;Peripherals and Cables;Cables,,,,,,,,,,,,,,,,,,,,,
10365376,Mini Display Port DP,Mini Display Port DP to Display Port DP 20-pin Male to Female Adapter Cable,true,4,New,,2019-10-04 15:19:31 +0800,2024-12-19 12:17:27 +0800,,false,1,true,9341756015612 & 9320300512159,"",,18086,3696949,,2,"",37894,B19,,false,,,,,false,[],[],,,"",19.95,8.07,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CB8W-GC-MDPDP,,,,,,,,,,,,,,,,
10365377,Apple Watch Charge Cable 1m,Apple Watch Charge Cable 1m,true,0,New,,2019-10-04 15:19:31 +0800,2022-11-15 15:12:07 +0800,,false,,true,"","",,18086,3696949,,,"",37894,"",,false,,,,,false,[],[],,,"",24.95,12.0,0.0,Hardware;Computer;Peripherals and Cables;Cables,,,,,,,,,,,,,,,,,,,,,
10365378,Lightning to HDMI,Lightning to HDMI 2m Cable for iPhone & iPad,true,2,New,,2019-10-04 15:19:31 +0800,2024-04-26 10:20:50 +0800,,false,1,true,6939014100014,"",,18086,4040962,,5,"",37894,C22,,false,,,,,false,[],[],,,"",39.95,22.71,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBGEN-CABLIGHTNINGTV,,,,,,,,,,,,,,,,
10365379,1M USB3.0 A,1M USB3.0 A Male to A Female USB Cable,true,0,New,,2019-10-04 15:19:31 +0800,2023-08-14 09:47:34 +0800,,false,,true,2016070523330,"",,18086,3696949,,,"",37894,"",,false,,,,,false,[],[],,,"",19.95,5.5,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBOR-CEF3-BK,,,,,,,,,,,,,,,,
10365380,TP-Link TL-MR6400 N300,TP-Link TL-MR6400 N300 Wireless N 3G/4G LTE Router 2.4GHz,true,0,New,,2019-10-04 15:19:31 +0800,2025-10-30 10:22:08 +0800,,false,1,true,6935364099923,"",,18086,3415653,,2,"",37894,"",,true,,,,,false,[],[],,,"",189.0,122.1,0.0,"Hardware;Networking;Firewall, Router, Modem",Leader Systems,,,,NWTL-MR6400,,,,,,,,,,,,,,,,""
10365382,USB 3.1 Cable 1m,USB 3.1 Cable 1m Type-C to B Male to Male Black 10Gbps,true,8,New,,2019-10-04 15:19:32 +0800,2023-06-30 12:40:01 +0800,,false,1,true,9341756011911,"",,18086,3696949,,5,"",37894,D39,,false,,,,,false,[],[],,,"",14.95,6.64,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CB8W-UC-3001BC,,,,,,,,,,,,,,,,
10365383,USB Male A to USB Mini,Astrotek AT-USB-A-MINI-0.3m,true,0,New,,2019-10-04 15:19:32 +0800,2022-11-15 15:12:40 +0800,,false,,true,9320200605166,"",,18086,3696949,,,"",37894,"",,false,,,,,false,[],[],,,"",4.95,0.99,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBAT-USB-A-MINI-0.3M,,,,,,,,,,,,,,,,
10365384,Asus 65W Laptop Charger - Barrel Type Connector,Genuine Original Asus 65W Adapter AC Power Supplier Charger VivoBook,true,2,New,,2019-10-04 15:19:32 +0800,2025-02-26 14:37:38 +0800,,false,2,true,9320301003113,"",,18086,3696949,,4,"",37894,D37,,false,,,,,false,[],[],,,"",65.0,35.15,50.05,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,,,,,,,,,,,,,,,,,
10365385,USB 3.0 Micro B Male Cable 1m,USB-C 3.1 Type-C Male to USB 3.0 Micro B Male Cable 1m,true,0,New,,2019-10-04 15:19:32 +0800,2025-09-25 14:36:27 +0800,,false,,true,9320301002758,"",,18086,3696949,,,"",37894,B11,,false,,,,,false,[],[],,,"",19.95,7.7,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBAT-USB31CM30MICROB,,,,,,,,,,,,,,,,
10365386,DisplayPort DP to HDMI,DisplayPort DP to HDMI Adapter Converter Cable 2m - Male to Male,true,3,New,,2019-10-04 15:19:32 +0800,2026-01-12 16:27:52 +0800,,false,2,true,9320422518497,"",,18086,3938997,,5,"",37894,D43,,false,,,,,false,[],[],,,"",30.0,13.04,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBAT-DPHDMI-MM-2,,,,,,,,,,,,,,,,
10365387,Audio extension,Audio extension AUX 3.5mm male to female 3m,true,4,New,,2019-10-04 15:19:32 +0800,2023-06-30 12:40:01 +0800,,false,1,true,"","",,18086,3696949,,2,"",37894,H60,,false,,,,,false,[],[],,,"",14.95,4.86,0.0,Hardware;Computer;Peripherals and Cables;Cables,,,,,,,,,,,,,,,,,,,,,
10365388,USB to Micro USB Cable 3m,USB to Micro USB Cable 3m - Type A Male to Micro Type B Male,true,4,New,,2019-10-04 15:19:32 +0800,2024-12-04 13:56:49 +0800,,false,1,true,9320200600772,"",,18086,4120634,,2,"",37894,D38,,false,,,,,false,[],[],,,"",14.95,3.85,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBAT-USB2MICRO-AB-3M,,,,,,,,,,,,,,,,
10365389,USB to Micro USB Cable 2m,USB to Micro USB Cable 2m - Type A Male to Micro Type B Male,true,6,New,,2019-10-04 15:19:32 +0800,2025-10-27 12:52:03 +0800,,false,2,true,9320200600727,"",,18086,3696949,,5,"",37894,C25,,false,,,,,false,[],[],,,"",9.95,2.21,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBAT-USB2MICRO-AB1.8,,,,,,,,,,,,,,,,
10365390,Basic Optical USB Mouse,Basic Optical USB Mouse,true,1,New,,2019-10-04 15:19:32 +0800,2025-11-28 12:10:16 +0800,,false,,true,885370433845,"",,18086,4120635,,,"",37894,H68,,true,,,,,false,[],[],,,"",19.95,6.05,13.0,Hardware;Computer;Peripherals and Cables;KB/M,Leader Systems,,,,MIRP-N100,,,,,,,,,,,,,,,,425020N100A6826
10365391,USB Cigarette Car Charger,USB Cigarette Car Charger,true,3,New,,2019-10-04 15:19:33 +0800,2024-09-13 09:05:43 +0800,,false,2,true,9346396001841,"",,18086,4040962,,5,"",37894,I75,,false,,,,,false,[],[],,,"",29.95,8.8,12.65,Hardware;Computer;Peripherals and Cables;Cables,,,,,,,,,,,,,,,,,,,,,
10365393,USB Lightning Data Sync Cable,USB Lightning Data Sync Cable,true,10,New,,2019-10-04 15:19:33 +0800,2025-11-06 14:26:15 +0800,,false,3,true,9320301001287,"",,18086,3696958,,10,"",37894,B08,,false,,,,,false,[],[],,,"",10.0,3.19,0.0,Hardware;Computer;Peripherals and Cables;Cables,,,,,CBAT-USB-IP5,,,,,,,,,,,,,,,,
10367092,Nanostation M2,Ubiquiti Nanostation M2,true,0,New,,2019-10-05 11:28:03 +0800,2024-07-08 09:08:38 +0800,,false,2,true,0817882023269,"",,18086,3415653,,4,"",37894,K96,,true,,,,,false,[],[],,,"",209.0,0.0,165.0,"Hardware;Networking;Firewall, Router, Modem",Ubiquiti Warehouse,,,,NHU-NSM2,,,,,,,,,,,,,,,,""
10369190,Office 2021 Perpetual,Microsoft Office Home and Business 2021 English APAC Medialess - 1 User for PC & Mac,true,0,New,,2019-10-07 13:09:57 +0800,2023-07-28 09:32:27 +0800,,false,,true,SMS-OFFHB2021-ML,"",,18086,3415816,,,"",37894,"",,true,,,,,false,[],[],,,"",450.0,268.99,0.0,Software;Other Software,Leader Systems,,,,SMS-OFFHB2021-ML,,,,,,,,,,,,,,,,""
10371584,85W Magsafe2,"85W AC Power Adapter Magsafe 2 charger for Apple MacBook Pro 13 15 17""   ",true,4,New,,2019-10-08 20:33:24 +0800,2025-11-10 14:04:25 +0800,,false,2,true,"","",,18086,3696950,,5,Product: https://www.ebay.com.au/itm/323186025271Seller: https://www.ebay.com.au/usr/vtrade2016?_trksid=p2047675.l2559,37894,A02,,true,,,,,false,[],[],,,"",60.0,23.11,0.0,Hardware;Computer;Peripherals and Cables;Chargers,ShopyCatch,,,,,VAP-SAF5,,,,,,,,,,,,,,,"687457518790467,055579288654413,883837539591836,002325030324365"
10371586,85W Magsafe1,"85W AC Power Adapter Magsafe 1 charger for Apple MacBook Pro 13 15 17""",true,5,New,,2019-10-08 20:34:45 +0800,2024-10-30 16:37:13 +0800,,false,1,true,"","",,18086,3696950,,3,Product: https://www.ebay.com.au/itm/323186025271 Seller: https://www.ebay.com.au/usr/vtrade2016?_trksid=p2047675.l2559,37894,A03,,true,,,,,false,[],[],,,"",60.0,24.66,0.0,Hardware;Computer;Peripherals and Cables;Chargers,ShopyCatch,,,,,,,,,,,,,,,,,,,,"916584381042696,125164972327563,035722882091601,881570124104123,730191312597837"
10375196,USB-C to USB-C M/M,"USB-C to USB-C, Male to Male, 2m",true,6,New,,2019-10-09 16:34:47 +0800,2025-11-18 15:28:55 +0800,,false,1,true,9320301002765,"",,18086,3696958,,5,"",37894,B13,,false,,,,,false,[],[],,,"",20.0,5.5,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,MPA-UMWCCCT,,,,,,,,,,,,,,,,
10375199,USB-C to USB-A M/M,USB Type-C to Type-A Cable Male to Male ,true,5,New,,2019-10-09 16:37:36 +0800,2025-11-13 16:19:02 +0800,,false,4,true,9320422518732,"",,18086,3696949,,10,"",37894,C27,,false,,,,,false,[],[],,,"",19.95,4.4,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,AT-USBTYPEC-S1,,,,,,,,,,,,,,,,
10384540,HDMI - MHDMI 3m,HDMI to Mini HDMI Cable V1.4 M-M 3m,true,5,New,,2019-10-13 10:41:40 +0800,2024-05-28 09:36:26 +0800,,false,,true,9341756009413,"",,18086,3696949,,,"",37894,D41,,false,,,,,false,[],[],,,"",19.95,6.71,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CB8W-RC-MHDMI-3,,,,,,,,,,,,,,,,
10385092,Refurb Laptop Screen,Replacement Laptop LCD Screen - Refurbished,false,0,New,,2019-10-14 11:17:20 +0800,2022-11-15 15:07:52 +0800,,false,,true,"","",,,3415465,,,"",37894,"",,false,,,,,false,[],[],,,"",200.0,146.33,0.0,Hardware;Computer;Laptop;Laptop Parts,Laptop Parts,,,,,,,,,,,,,,,,,,,,
10394639,DDR4 16GB SODIMM,DDR4 16GB RAM SODIMM,true,1,New,,2019-10-16 14:39:05 +0800,2024-07-11 14:33:55 +0800,,false,,true,740617310917,"",,18086,3415431,,,"",37894,"",,true,,,,,false,[],[],,,"",79.95,50.6,0.0,Hardware;Computer;Internal Components;RAM,Leader Systems,,,,MECN4-1X16G32FRA,,,,,,,,,,,,,,,,649528903600-1
10438813,Laptop Order,Special Order Laptop ( not parts ),true,1,New,,2019-11-01 13:51:26 +0800,2025-11-25 14:11:31 +0800,,false,,true,4711387966297,"",,18086,3707290,,,"",37894,"",,true,,,,,false,[],[],,,"",1249.0,1200.95,0.0,Hardware;Computer;Laptop,Leader Systems,,,,NBA-B1403-I714512,,,NBL-14SYOGA-I5162562,,,,,,,,,,,,,T3N0CV04V923117
10438823,120GB SATA3 SSD,"120GB 2.5"" SATA3 6Gb/s SSD",true,0,New,,2019-11-01 14:01:12 +0800,2022-11-15 15:28:19 +0800,,false,,true,"","",,21614,3696957,,,"",37894,"",,true,,,,,false,[],[],,,"",59.0,31.9,0.0,Hardware;Computer;Peripherals and Cables;Storage,Leader Systems,,,,HBC-BX500-120G,,,,,,,,,,,,,,,,""
10438850,UPS 1000VA,UPS 1000VA,true,0,New,,2019-11-01 16:15:39 +0800,2025-09-18 16:13:27 +0800,,false,,true,NPE-1000-LCD-AU,"",,21614,3415620,,,"",37894,"",,true,,,,,false,[],[],,,"",334.0,216.7,280.0,"Hardware;Power, UPS",ACA Pacific,,,,,,,,,,,,NPE-1000-LCD-AU,,,,,,,,""
10449189,Office 365 SP P1 - Monthly,Office 365 SharePoint Online (Plan 1)  - Subscription per user (1TB of online storage with OneDrive or SharePoint),false,0,New,,2019-11-04 22:18:33 +0800,2022-11-23 15:41:21 +0800,,false,,true,Office 365 SP P1,"",,47832,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",8.0,6.5,14.67,Software;Subscription 365,Synnex,,,,,,,,,,,,,,,,,,,,
10458298,POS Printer,POS receipt printer,true,0,New,,2019-11-05 15:40:44 +0800,2024-12-06 11:13:57 +0800,,false,,true,"","",,18086,3696954,,,"",37894,"",,true,,,,,false,[],[],,,"",650.0,243.1,0.0,Hardware;Computer;Peripherals and Cables;Printer,Ingram Micro,,,,,,,,,,,,,,,,,PRELRW973002,,,""
10458299,Cash Drawer,Cash Drawer,true,0,New,,2019-11-05 15:42:15 +0800,2022-11-15 15:16:17 +0800,,false,,true,cddiec410bau,"",,18086,3696949,,,"",37894,"",,true,,,,,false,[],[],,,"",228.69,115.5,0.0,Hardware;Computer;Peripherals and Cables;Cables,Ingram Micro,,,,PRPVPOS410BAU24V,,,,,,,,,,,,,,,,""
10458305,"34"" UltraWide Curved  Monitor","LG 34"" UltraWide QHD Curved IPS Monitor with 3440x1440 resolution, sRGB 99%, HDR10, USB-C PD 90W, FHD webcam, mic, speakers & adjustable stand",true,0,New,,2019-11-05 16:07:32 +0800,2025-11-07 17:25:13 +0800,,false,,true,8806096413203,"",,19022,3696953,,,"",37894,"",,true,,,,,false,[],[],,,"",1178.0,715.0,0.0,Hardware;Computer;Peripherals and Cables;Monitor,PC Case Gear,,,,MNL-34BA85QE-B,,,,,,,,,,,,,,,,""
10458312,GFX order,Graphics Card special order,true,0,New,,2019-11-05 16:40:15 +0800,2022-11-15 14:49:27 +0800,,false,,true,"","",,,3415399,,,"",37894,"",,true,,,,,false,[],[],,,"",379.0,251.9,0.0,Hardware;Computer;Internal Components;GFX,Leader Systems,,,,VCG-N1650OC-4GD,,,,,,,,,,,,,,,,""
10458315,Office 365 PP,Office 365 Project Online Professional Plan 3 - Subscription per user,false,0,New,,2019-11-05 16:50:44 +0800,2023-08-31 12:52:31 +0800,,false,,true,Office 365 PP,"",,47833,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",672.0,432.17,77.01,Software;Subscription 365,Synnex,,,,,,,,,,,,,,,,,,,,
10458325,USB Bluetooth Adapter,USB Bluetooth 5.1 Adapter Wireless Dongle,true,0,New,,2019-11-05 17:12:24 +0800,2023-02-27 10:51:50 +0800,,false,,true,9350414002833,"",,18086,3696949,,,"",37894,"",,true,,,,,false,[],[],,,"",29.95,13.2,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,HXSI-NB510,,,,,,,,,,,,,,,,""
10478510,USB C to 3x USB A + Ethernet,USB-C Type-C to LAN + 3 Ports USB3.0 Hub Gigabit RJ45 Ethernet,true,5,New,,2019-11-11 15:18:26 +0800,2025-11-17 11:32:33 +0800,,false,,true,9320422518572,"",,18086,3696949,,,"",37894,D40,,true,,,,,false,[],[],,,"",40.0,16.34,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBAT-USBCLAN,,,,,,,,,,,,,,,,"883239815209010,009795495165117,502254530813420,336285928272682,522095599760068"
10478511,32GB Micro SD card,32GB Micro SD card,true,7,New,,2019-11-11 15:25:16 +0800,2025-10-29 14:25:38 +0800,,false,4,true,740617298680,"",,18086,3696957,,10,"",37894,"",,true,,,,,false,[],[],,,"",19.95,8.7,0.0,Hardware;Computer;Peripherals and Cables;Storage,Leader Systems,,,,FMV-44083,,,,,,,,,,,,,,,,"413093810314233,393713380441999,203930404615992,396062160658076,010527292210767,936446117431305,572908992153327"
10478521,128GB Micro SD card,"Micro SD Memory Card SanDisk Ultra Extreme 128GB Class 10, A2, U3",true,0,New,,2019-11-11 15:28:41 +0800,2025-01-23 10:02:51 +0800,,false,4,true,740617298697,"",,18086,3696957,,10,"",37894,"",,true,,,,,false,[],[],,,"",60.0,29.95,0.0,Hardware;Computer;Peripherals and Cables;Storage,Leader Systems,,,,FMK-SDCS2-64,,,,,,,,,,,,,,,,""
10483643,TP-Link Load Balance Broadband Router,TP-Link Load Balance Broadband Router - TL480T+,true,0,New,,2019-11-13 14:46:57 +0800,2025-11-28 17:42:46 +0800,,false,,true,"","",,18086,3415653,,,"",37894,"",,true,,,,,false,[],[],,,"",189.0,0.0,0.0,"Hardware;Networking;Firewall, Router, Modem",Leader Systems,,,,NHT-RUT240-LTE,,,,,,,,,,,,,,,,""
10492591,Webcam,Rapoo C260 Full HD 1080p Webcam - Built-In Mic,true,0,New,,2019-11-18 12:33:54 +0800,2025-09-02 13:33:21 +0800,,false,2,true,097855070753,"",,18086,3696949,,4,"",37894,I77-78,,true,,,,,false,[],[],,,"",89.95,65.45,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,NAHP-6Y7L2AA,,,,,,,,,,,,,,,,""
10493123,64GB USB3,64GB USB3.0 Flash Drive Memory Stick Thumb Key,true,0,New,,2019-11-18 23:04:32 +0800,2025-07-15 15:16:14 +0800,,false,2,true,740617309829,"",,18624,3696957,,4,"",37894,"",,true,,,,,false,[],[],,,"",29.95,12.37,0.0,Hardware;Computer;Peripherals and Cables;Storage,Leader Systems,,,,SUK-DTX64GB,,,,,,,,,,,,,,,,""
10510989,64GB USB-A /USB-C,64GB USB-A / USB-C3.1 Flash Drive Memory Stick Thumb Key,true,4,New,,2019-11-21 13:03:42 +0800,2025-11-12 14:41:56 +0800,,false,2,true,619659177171,"",,18086,3696957,,8,"",37894,"",,true,,,,,false,[],[],,,"",35.0,15.95,0.0,Hardware;Computer;Peripherals and Cables;Storage,Leader Systems,,,,USSD-USBCUSBA-064G,,,,,,,,,,,,,,,,"553045928615336,774344264943262,178491391416389,664717830935763"
10514056,Software Order,Software Order,true,0,New,,2019-11-22 16:29:49 +0800,2023-10-05 13:04:49 +0800,,false,,true,"","",,18086,3415824,,,"",37894,"",,true,,,,,false,[],[],,,"",0.0,1461.9,0.0,Software;Other Software,,,,,,,,MSWIN2022SER16,,,,,,,,,,,,,""
10520050,Office 365 E3 - Monthly,Office 365 E3 - Subscription per user,false,0,New,,2019-11-24 13:53:36 +0800,2023-08-31 12:52:59 +0800,,false,,true,Office 365 E3,"",,47832,3706057,,,"",37894,"",,false,,,,,false,[],[],,,"",58.3,27.42,30.71,Software;Subscription 365,Synnex,,,,,,,,,,,,,,,,,,,,
10529041,Ubiquiti AM-5G19-120,Ubiquiti 2.4GHz AirMax Base Station Sectorized Antenna 15dBi 120 deg,true,0,New,,2019-11-28 10:00:34 +0800,2022-11-15 15:50:47 +0800,,false,,true,810354020919,"",,18086,3415653,,,"",37894,"",,true,,,,,false,[],[],,,"",314.0,0.0,290.0,"Hardware;Networking;Firewall, Router, Modem",Leader Systems,,,,NHU-AM-5G19-120,,,,,,,,,,,,,,,,""
10535538,PPH,"Pre Paid Hours (5h = 6%, 10h = 12%, 20h = 17%, 50h = 21% discount)",false,0,New,,2019-12-02 14:12:50 +0800,2022-11-15 09:37:07 +0800,,false,,true,,"",,,3415779,,,,37894,,,false,,,,,false,[],[],,,"",176.0,0.0,0.0,Prepay Hours,,,,,,,,,,,,,,,,,,,,,
10560159,USB C to HDMI 2M,USB 3.1 Type C (USB-C) to HDMI Adapter Converter Cable Male to Male,true,4,New,,2019-12-10 08:44:49 +0800,2026-01-06 15:30:06 +0800,,false,2,true,9320422519395,"",,18086,3938997,,10,"",37894,"",,false,,,,,false,[],[],,,"",39.95,16.7,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CB8W-RC-3USBHDMI-2,,,,,,,,,,,,,,,,
10577303,Directional Mesh Antenna ,Ubiquiti Directional Dual-Band Mesh Antenna,true,0,New,,2019-12-13 12:03:41 +0800,2022-11-15 15:52:16 +0800,,false,,true,Ubiquiti Directional Dual-Band Mesh Antenna,"",,18086,3415653,,,"",37894,"",,true,,,,,false,[],[],,,"",215.0,132.72,0.0,"Hardware;Networking;Firewall, Router, Modem",Leader Systems,,,,,,,,,,,,,,,,,,,,""
10577314,HIK-7608NI-I2-16P,"Hikvision 16ch PoE NVR, 1RU, 2 HDD Bay + 3TB",true,0,New,,2019-12-13 12:47:18 +0800,2022-11-15 14:39:44 +0800,,false,,true,"","",,18086,3696961,,,"Hikvision 16ch PoE NVR, 80Mbps H.264+, 8 PnP ports, 4K, VGA/HDMI, 1RU, 2 HDD Bay + 3TB",37894,"",,true,,,,,false,[],[],,,"",1500.0,1000.0,0.0,Hardware;Cameras,Karl Supplier,,,,,,,,,,,,,,,,,,,,""
10593788,Thermal Paste Kit,Thermal Paste Kit,true,0,New,,2019-12-17 17:14:08 +0800,2023-08-09 09:31:32 +0800,,false,1,true,843591074513,"",,18086,3415640,,2,"",37894,"",,false,,,,,false,[],[],,,"",50.0,16.5,0.0,Hardware;Computer;Internal Components,Leader Systems,,,,CAC-TXM50,,,,,,,,,,,,,,,,
10593802,OTG micro,USB Micro to USB A OTG Cable 30cm,true,6,New,,2019-12-17 17:39:06 +0800,2023-01-03 11:52:50 +0800,,false,1,true,9320301002796,"",,18086,3696949,,2,"",37894,B12,,false,,,,,false,[],[],,,"",14.95,1.91,0.0,Hardware;Computer;Peripherals and Cables;Cables,Leader Systems,,,,CBAT-USB2MICRO-OTG,,,,,,,,,,,,,,,,
